40493,44,1748462134
41958,55,1702073073
41967,55,1691695413
41990,55,1695224236
42012,55,1695224007
42028,55,1718136715
42038,55,1691695464
42056,55,1695222249
42060,55,1695222232
42138,55,1644965441
42176,55,1699987904
43714,41,1726685366
46324,41,1744227470
46331,41,1729698942
46340,33,1637079556
46348,33,1637079704
46356,33,1712687040
58310,50,1702074271
58317,50,1702074517
58325,50,1644428006
58405,50,1711057681
58742,50,1711048168
58798,50,1711057983
58855,50,1651615427
58864,50,1699989580
58879,50,1651613957
61487,48,1711633476
61489,67,1720023956
61491,48,1711635710
61500,48,1711635683
61503,48,1651867489
61505,48,1654289943
61507,48,1667324182
61511,67,1709937474
61519,67,1642008753
61524,67,1720023921
61529,67,1709937621
61536,67,1709937645
61902,38,1749842641
61919,38,1755109012
61927,38,1749842640
63029,27,1763406293
63044,27,1745525999
63046,27,1745525987
83216,30,1759256611
83229,30,1769630386
83238,30,1759257178
83272,29,1737751211
83292,29,1737751275
83310,29,1737751314
83465,32,1746029559
83552,34,1743519855
83600,31,1727296276
83619,33,1621286790
83642,33,1621287579
83850,34,1749581888
84434,33,1621287091
85132,34,1743519836
85179,31,1727296311
85187,31,1727296324
85257,32,1746029552
85451,32,1743532685
85532,128,1697134485
85536,128,1710170017
85539,128,1740072679
85552,128,1690308637
85564,128,1687986149
85578,128,1651704433
85804,128,1697134515
85807,128,1697134542
85840,128,1667400914
85845,128,1699989379
85850,128,1690308578
85851,128,1690308604
85854,128,1740072815
85855,128,1740072869
85858,128,1651696778
85859,128,1643305466
85862,128,1710170096
85863,128,1710170327
85982,127,1743535865
85986,127,1743535886
85990,127,1743535920
85995,127,1674853235
85999,127,1674853174
86003,127,1674853201
86009,127,1743456596
86015,127,1743457037
86019,127,1743456959
86023,127,1686070904
86027,127,1664396861
86031,127,1702072635
86037,127,1694623092
86041,127,1694623055
86045,127,1694623076
86050,127,1743536278
86054,127,1743536338
86058,127,1743536343
86109,129,1755637217
86113,129,1755637637
86117,129,1755637660
86122,129,1687990518
86126,129,1687990564
86130,129,1687990675
86135,129,1667844940
86139,129,1684250478
86143,129,1749853215
86148,129,1651694309
86152,129,1744748524
86156,129,1743523633
86161,129,1700157547
86165,129,1701815191
86169,129,1700157596
86175,129,1752781463
86179,129,1753120647
86183,129,1752781238
103478,130,1623361671
103483,130,1655826857
103488,130,1688581177
103492,130,1760459635
103503,130,1652478857
103543,130,1726091090
103557,130,1680031993
103564,130,1623361983
103571,130,1655826870
103623,130,1655826863
103652,130,1726510491
103665,130,1726511920
103706,130,1652478933
103710,130,1652479090
103747,130,1655828159
103755,130,1655828075
104059,130,1688582234
104079,130,1688582278
114108,131,1739572361
114196,133,1699986102
114317,131,1749675417
114860,131,1749675142
115001,132,1747445259
115093,132,1746022390
115115,132,1728660486
115177,132,1702071381
115206,132,1757617311
115238,132,1749679283
115252,131,1718218461
115307,133,1749679399
115315,133,1651778733
115410,133,1757354572
115710,133,1749676550
115924,131,1718141189
115926,133,1712002198
117624,131,1740435399
117637,131,1739572463
117690,131,1757449474
117749,131,1749675159
117805,131,1737574581
117850,131,1718218506
117883,133,1699986069
117888,133,1699986039
117919,133,1749679445
117940,133,1749679426
118008,131,1718141435
118017,133,1726587833
118070,133,1712002332
118122,133,1712002299
118223,132,1651878842
118226,132,1648852808
118237,132,1757617334
118244,132,1757617351
118279,132,1743523423
118308,132,1743539303
118352,132,1741707282
118367,133,1734387275
118379,133,1757355510
118380,132,1746022978
118404,132,1746023007
118623,132,1749679293
118639,132,1749679305
118664,132,1743523465
118680,131,1749675699
118726,131,1749675651
118763,131,1719848489
118809,133,1651779149
118840,133,1749676574
118912,133,1749676563
122174,131,1686071813
122388,131,1686082101
122395,131,1686082180
128709,51,1623262654
132141,51,1709936577
134160,51,1709936595
134583,51,1746029534
135841,51,1709936589
135905,51,1746029526
137259,51,1746029518
137861,51,1594144007
138097,51,1594144090
182977,218,1690486840
182988,218,1738791703
183006,218,1727296041
183047,218,1743520257
183122,218,1756136909
183165,219,1711746265
183241,219,1724959079
183261,220,1685542967
183267,219,1692983883
183401,219,1719848040
183430,219,1709936982
183447,220,1758742253
183537,220,1756137358
183542,220,1755538827
183555,220,1745869404
183648,219,1678895391
183676,219,1680535764
183709,220,1743690810
185794,218,1729634037
185803,218,1690486899
185805,218,1756136934
185817,218,1740607797
185823,218,1727296031
185836,218,1738699461
185839,218,1695224613
185842,218,1743520269
185894,219,1759165808
185901,219,1680793224
185908,219,1681828743
185912,219,1732134658
185918,219,1692983846
185921,219,1713563212
186189,220,1685542967
186191,220,1685542967
186193,220,1756137486
186200,220,1756137501
186207,220,1758742389
186209,220,1758742446
186211,220,1755539120
186220,220,1755539372
186229,220,1745869467
186234,220,1745869505
186366,218,1756136955
186452,218,1743520284
186477,219,1681828737
186489,219,1724960465
186531,219,1709937009
189791,218,1683065103
189837,218,1682964629
189867,218,1683065038
192372,219,1680535775
192380,219,1695230463
193558,220,1743691631
193794,220,1743691605
198282,220,1685542992
198288,220,1685542992
198292,220,1685542992
198309,220,1756137334
198330,220,1756137494
198537,220,1756137507
198563,220,1710258104
198564,220,1710258143
198567,220,1710258187
237430,300,1738602191
237601,300,1738602191
237603,300,1738602192
237604,300,1738602192
237605,300,1738602131
237606,297,1762467373
237607,297,1762467326
237615,298,1764604116
237619,300,1738611150
237620,298,1764604232
237624,297,1762467073
237627,297,1762465944
237630,299,1764605405
237632,301,1738602098
237636,298,1763051822
237638,298,1763051704
237639,298,1764604854
237640,301,1738602069
237641,297,1764605120
237647,301,1738622663
237648,298,1763059747
237690,301,1755009714
237700,301,1738602196
237702,301,1738610364
237709,302,1738609315
237711,302,1754937212
237713,302,1738611154
237716,302,1738602197
237719,302,1755009715
237722,302,1755009715
237781,299,1764605187
237782,299,1762898842
237785,299,1762898693
237787,299,1763584971
237788,297,1764791866
237790,299,1764791724
237792,307,1738602199
237803,307,1759782212
237808,307,1738602199
237811,303,1755010010
237812,307,1755009716
237856,307,1738602200
237861,303,1738602200
237863,303,1738602201
237865,306,1738602201
237876,306,1738602201
237883,303,1738602201
237887,303,1738602202
237890,303,1755009717
237915,306,1738602202
237929,306,1738602202
237930,306,1738602203
237933,306,1738602203
237942,304,1738945291
237948,308,1738611155
237949,304,1738602204
237953,304,1738618874
237954,308,1755009717
237957,304,1738876475
237959,308,1738618912
237964,304,1738945731
237971,308,1738602205
237974,304,1745509695
237981,308,1738598541
237994,305,1739221473
237998,308,1761169356
238000,309,1738602206
238001,305,1754937456
238016,309,1738602207
238018,305,1755010011
238019,305,1738619781
238020,309,1753816188
238026,305,1757354437
238027,309,1738611155
238041,305,1739221685
238043,309,1769466898
238054,310,1755010011
238055,310,1738940342
238065,310,1752692503
238067,310,1738602209
238071,310,1738602209
238074,310,1738940325
238076,311,1738602210
238079,311,1738602210
238081,312,1738602210
238088,311,1738611156
238089,311,1738602211
238091,311,1752778981
238095,312,1738611157
238098,311,1739829006
238126,312,1763483670
238129,312,1738602212
238137,313,1752681050
238141,313,1755010013
238169,317,1738602212
238174,317,1757527720
238178,313,1746022278
238189,317,1755009718
238191,317,1743000177
238225,317,1755009718
238228,317,1754407085
238236,313,1738602214
238238,316,1738602214
238249,316,1738602214
238251,314,1738602215
238255,314,1749680002
238256,316,1738602215
238258,314,1738949092
238262,316,1755010013
238265,314,1738602216
238267,316,1763584711
238274,316,1742936943
238277,314,1739310513
238316,314,1755010577
238429,315,1755008219
238482,315,1757527926
238536,315,1738602217
238539,315,1755010014
238545,315,1738598209
238549,315,1743445850
240453,319,1763060117
240459,319,1763061822
240480,319,1763062020
240482,319,1763062181
240483,319,1763062263
240494,319,1763064441
240547,320,1743775298
240558,320,1743456936
240560,320,1743522467
240564,320,1750863835
240569,320,1743456937
240572,320,1743456937
240585,321,1743791650
240590,321,1755206465
240594,321,1755009719
241188,321,1753723264
241234,321,1743530700
241236,321,1755009719
241255,322,1751469015
241258,322,1744037946
241261,322,1743456938
241274,322,1755009720
241275,322,1743535616
241278,322,1745503294
241291,323,1743533797
241302,323,1762271743
241429,323,1751380487
241447,323,1753814873
241454,323,1743541056
241485,323,1743544326
241517,324,1743546213
241521,324,1743546152
241535,324,1744133769
241536,324,1753814990
241586,324,1755010015
244496,325,1744035613
244498,325,1755010015
244514,325,1755008774
244541,325,1744054268
244644,325,1755206645
244688,326,1759433596
244715,326,1755010016
244725,326,1755010016
245049,326,1755009182
245055,326,1755206887
246025,313,1761314528
246029,312,1757514324
246057,312,1761314543
246070,330,1744731501
246071,330,1744915021
246091,330,1750686595
246275,330,1750703918
246303,330,1755009726
246479,331,1750277613
246482,331,1744731468
246485,331,1744915674
246489,331,1744729809
246494,331,1757602474
246616,324,1768345372
247093,309,1758570250
247103,307,1758562302
247561,332,1744917035
247587,332,1744917037
247596,332,1755114834
253156,313,1758225223
255991,334,1756407628
255992,334,1756407628
255993,334,1756407628
255994,334,1756407628
255995,334,1756407628
255996,334,1756407628
255997,334,1756407628
255998,334,1756407628
255999,334,1756407628
256000,334,1756407628
256001,334,1756407628
256002,334,1756407628
